Player,player_key,birth_year__yr_def,draft_year__yr_def,draft_round__yr_def,draft_pick__yr_def,draft_ovr__yr_def,height__yr_def,weight__yr_def,season__yr_def,solo_tackle__yr_def,assist_tackle__yr_def,tackle_with_assist__yr_def,sack__yr_def,qb_hit__yr_def,safety__yr_def,interception__yr_def,def_touchdown__yr_def,defensive_two_point_attempt__yr_def,fumble_forced__yr_def,defensive_two_point_conv__yr_def,defensive_extra_point_attempt__yr_def,defensive_extra_point_conv__yr_def,fantasy_points_ppr__yr_def,fantasy_points_standard__yr_def,defense_snaps__yr_def,team_defense_snaps__yr_def,depth_team__yr_def,games_missed__yr_def,defense_pct__yr_def,age__yr_def,seasons_played__yr_def,games_played_season__yr_def,games_played_career__yr_def,career_solo_tackle__yr_def,career_assist_tackle__yr_def,career_tackle_with_assist__yr_def,career_sack__yr_def,career_qb_hit__yr_def,career_safety__yr_def,career_interception__yr_def,career_def_touchdown__yr_def,career_defensive_two_point_attempt__yr_def,career_fumble_forced__yr_def,career_defensive_two_point_conv__yr_def,career_defensive_extra_point_attempt__yr_def,career_defensive_extra_point_conv__yr_def,career_fantasy_points_ppr__yr_def,career_fantasy_points_standard__yr_def,career_defense_snaps__yr_def,career_team_defense_snaps__yr_def,season_average_solo_tackle__yr_def,career_average_solo_tackle__yr_def,season_average_assist_tackle__yr_def,career_average_assist_tackle__yr_def,season_average_tackle_with_assist__yr_def,career_average_tackle_with_assist__yr_def,season_average_sack__yr_def,career_average_sack__yr_def,season_average_qb_hit__yr_def,career_average_qb_hit__yr_def,season_average_safety__yr_def,career_average_safety__yr_def,season_average_interception__yr_def,career_average_interception__yr_def,season_average_def_touchdown__yr_def,career_average_def_touchdown__yr_def,season_average_defensive_two_point_attempt__yr_def,career_average_defensive_two_point_attempt__yr_def,season_average_fumble_forced__yr_def,career_average_fumble_forced__yr_def,season_average_defensive_two_point_conv__yr_def,career_average_defensive_two_point_conv__yr_def,season_average_defensive_extra_point_attempt__yr_def,career_average_defensive_extra_point_attempt__yr_def,season_average_defensive_extra_point_conv__yr_def,career_average_defensive_extra_point_conv__yr_def,season_average_fantasy_points_ppr__yr_def,career_average_fantasy_points_ppr__yr_def,season_average_fantasy_points_standard__yr_def,career_average_fantasy_points_standard__yr_def,season_average_defense_snaps__yr_def,career_average_defense_snaps__yr_def,season_average_team_defense_snaps__yr_def,career_average_team_defense_snaps__yr_def,delta_def_touchdown__yr_def,delta_fantasy_points_ppr__yr_def,delta_fantasy_points_standard__yr_def,delta_defense_snaps__yr_def,delta_team_defense_snaps__yr_def,delta_depth_team__yr_def,delta_games_missed__yr_def,delta_defense_pct__yr_def,delta_career_solo_tackle__yr_def,delta_career_assist_tackle__yr_def,delta_career_tackle_with_assist__yr_def,delta_career_sack__yr_def,delta_career_qb_hit__yr_def,delta_career_safety__yr_def,delta_career_interception__yr_def,delta_career_def_touchdown__yr_def,delta_career_defensive_two_point_attempt__yr_def,delta_career_fumble_forced__yr_def,delta_career_defensive_two_point_conv__yr_def,delta_career_defensive_extra_point_attempt__yr_def,delta_career_defensive_extra_point_conv__yr_def,delta_career_fantasy_points_ppr__yr_def,delta_career_fantasy_points_standard__yr_def,delta_career_defense_snaps__yr_def,delta_career_team_defense_snaps__yr_def,delta_season_average_solo_tackle__yr_def,delta_career_average_solo_tackle__yr_def,delta_season_average_assist_tackle__yr_def,delta_career_average_assist_tackle__yr_def,delta_season_average_tackle_with_assist__yr_def,delta_career_average_tackle_with_assist__yr_def,delta_season_average_sack__yr_def,delta_career_average_sack__yr_def,delta_season_average_qb_hit__yr_def,delta_career_average_qb_hit__yr_def,delta_season_average_safety__yr_def,delta_career_average_safety__yr_def,delta_season_average_interception__yr_def,delta_career_average_interception__yr_def,delta_season_average_def_touchdown__yr_def,delta_career_average_def_touchdown__yr_def,delta_season_average_defensive_two_point_attempt__yr_def,delta_career_average_defensive_two_point_attempt__yr_def,delta_season_average_fumble_forced__yr_def,delta_career_average_fumble_forced__yr_def,delta_season_average_defensive_two_point_conv__yr_def,delta_career_average_defensive_two_point_conv__yr_def,delta_season_average_defensive_extra_point_attempt__yr_def,delta_career_average_defensive_extra_point_attempt__yr_def,delta_season_average_defensive_extra_point_conv__yr_def,delta_career_average_defensive_extra_point_conv__yr_def,delta_season_average_fantasy_points_ppr__yr_def,delta_career_average_fantasy_points_ppr__yr_def,delta_season_average_fantasy_points_standard__yr_def,delta_career_average_fantasy_points_standard__yr_def,delta_season_average_defense_snaps__yr_def,delta_career_average_defense_snaps__yr_def,delta_season_average_team_defense_snaps__yr_def,delta_career_average_team_defense_snaps__yr_def,draft_year__cmb,rnd__cmb,pick__cmb,g__cmb,id__cmb,year_signed__cmb,value__cmb,value_norm__cmb,gtd__cmb,gtd_norm__cmb
Abram Elam,abram elam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,27.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,539.0,2.0,8.0,0.8256029684601113,0.0,0.0,9.0,9.0,27.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,539.0,2.25,0.0,0.75,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.08,0.0,44.92,0.0,0.0,0.0,0.0,-0.1864716636197441,-0.277479892761394,1.0,0.3333333333333332,0.1259594414465137,0.4210526315789473,-0.3076923076923077,-0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1864716636197441,-0.277479892761394,1.0089285714285712,0.0,-0.0131578947368421,0.0,0.0943396226415094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522684897451833,0.0,0.023701002734731,0.0,,,,,,,,,,
Abry Jones,abry jones,1991.0,2013.0,0.0,0.0,0.0,76.0,318.0,2016.5,19.5,11.5,2.625,4.875,5.375,0.0,0.375,0.25,0.0,1.125,0.0,0.0,0.0,0.0,0.0,331.875,755.625,1.625,6.25,0.42452607231898104,25.5,3.5,11.125,49.375,92.375,49.125,11.625,23.625,25.25,0.0,1.75,0.875,0.0,6.625,0.0,0.0,0.0,0.0,0.0,1375.125,3403.0,1.16125,24.33625,0.7787499999999999,13.1525,0.19125,3.04375,0.28874999999999995,6.755,0.315,6.9475,0.0,0.0,0.021249999999999998,0.4825,0.01375,0.15875,0.0,0.0,0.06875,1.95875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94875,336.77750000000003,49.67375,886.95625,0.0,0.0,0.0,7.619781454134618,2.4968973031944546,0.25,0.03214285714285714,0.26206152863226484,4.177417612344083,12.40724516649357,-0.3810968137254902,1.7338169642857142,2.287592591484575,0.0,-0.3729166666666667,0.0,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,6.838364074080717,4.775670628597736,0.129605546847752,0.6735950694811117,2.9416204836538506,2.509722206216035,-0.11942188059434306,0.033196435199244215,0.06160201149425293,0.03295060454189902,1.1486094497607655,-0.054251293788953436,0.0,0.0,-0.4375,-0.08538218000904566,0.0,0.0,0.0,0.0,-0.0625,0.9184124830393487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2891771952589837,1.5640911898674168,0.6819758315870399,0.8965597205204919,,,,,,,,,,
Ace Sanders,ace sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,4.0,101.0,27.0,3069.0,2013.0,2641448.0,0.0213709385113268,481448.0,0.003895210355987
Adairius Barnes,adairius barnes,1994.0,2016.0,0.0,0.0,0.0,71.0,188.0,2016.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,118.0,3.0,15.0,0.3050847457627119,22.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,118.0,0.21,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,8.43,0.0,0.0,0.0,0.0,-0.9183673469387756,-0.8677130044843049,0.5,2.75,-0.3829124870287097,-0.9634146341463414,-0.9743589743589745,-1.0,-1.0,-0.9,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.9664179104477612,-0.9591695501730104,-0.8806818181818182,0.0,-0.7999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9009252120277564,0.0,-0.8393367638650657,0.0,,,,,,,,,,
Adam Bisnowaty,adam bisnowaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,6.0,200.0,1.0,4083.0,2017.625,883218.5,0.005199694101607537,18318.5,0.0001096916167664625
Adam Butler,adam butler,1994.0,2017.0,0.0,0.0,0.0,77.0,300.0,2020.2857142857142,28.285714285714285,19.142857142857142,8.0,17.0,20.0,0.0,0.5714285714285714,0.2857142857142857,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,466.14285714285717,892.0,2.0,4.714285714285714,0.5155880618978845,26.285714285714285,3.2857142857142856,13.571428571428571,52.142857142857146,100.71428571428571,64.57142857142857,30.428571428571427,65.71428571428571,75.85714285714286,0.0,1.4285714285714286,1.7142857142857142,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,1608.857142857143,3421.1428571428573,1.5514285714285714,27.695714285714285,1.0571428571428572,17.4,0.4414285714285714,8.368571428571428,0.9299999999999999,18.428571428571427,1.0942857142857143,21.26142857142857,0.0,0.0,0.03428571428571429,0.2714285714285714,0.014285714285714287,0.6842857142857143,0.0,0.0,0.09285714285714286,1.6857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.697142857142858,439.05571428571426,48.722857142857144,979.2028571428572,0.0,0.0,0.0,3.173203206413849,1.5366212531971353,0.5,-0.008078231292517066,0.28291467081106475,2.5180008338897806,5.385167937087902,0.6304405702901944,7.965657905313078,5.177533042815434,0.0,-0.6190476190476192,-0.14285714285714285,0.0,-0.3174603174603175,0.0,0.0,0.0,0.0,0.0,2.7271368819082538,1.8490794363923855,3.2885168320939933,0.5354150282596896,1.702697276819429,0.34877441015848537,2.4103634870876256,1.4592165897244587,1.4557818607669055,4.500124965111243,2.362370088569937,2.7559381216515706,0.0,-0.14285714285714285,-0.38961038961038963,-0.5148516640438305,-0.04761904761904761,1.0311201200493396,0.0,0.0,-0.023809523809523787,0.07103832951113666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.996599352075074,0.4787531866485094,1.316414383644264,0.45224585867991257,,,,,,,,,,
Adam Carriker,adam carriker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,72.0,1.0,16.0,0.5694444444444444,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,72.0,0.0,0.0,0.0,0.0,-0.907865168539326,-0.8664192949907236,-0.5,1.0,-0.3102684144818975,-0.962962962962963,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.907865168539326,-0.8664192949907236,-0.5555555555555556,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057173678532903,0.0,0.6028495102404274,0.0,2007.0,1.0,13.0,65.0,1593.0,2010.6666666666667,15715000.0,0.13312576961594055,5700000.0,0.0498944811585314
Adam Gettis,adam gettis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,5.0,141.0,17.0,2875.0,2014.1666666666667,728912.0,0.005704369017120118,33662.0,0.0002791210613598667
Adam Gotsis,adam gotsis,1992.0,2016.0,2.0,32.0,63.0,76.0,287.0,2020.0,19.0,12.555555555555555,3.4444444444444446,4.666666666666667,8.333333333333334,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,341.8888888888889,826.7777777777778,1.7777777777777777,5.333333333333333,0.39954830665380925,28.0,4.0,12.333333333333334,63.0,102.22222222222223,66.11111111111111,17.666666666666668,23.666666666666668,40.77777777777778,0.0,1.8888888888888888,0.0,0.0,6.111111111111111,0.0,0.0,0.0,0.0,0.0,1803.3333333333333,4236.222222222223,1.1211111111111112,24.82,0.7633333333333333,15.983333333333333,0.22,4.413333333333333,0.2611111111111111,5.564444444444444,0.4833333333333333,9.595555555555556,0.0,0.0,0.018888888888888886,0.4311111111111111,0.0,0.0,0.0,0.0,0.05777777777777778,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.36777777777778,428.94777777777773,49.99888888888889,1005.5266666666666,-0.1111111111111111,0.0,0.0,0.36688782757205113,0.5750002924443494,-0.1111111111111111,0.46388888888888896,-0.12086119394062436,0.8276600069600911,1.6071605661461654,-0.03423932590599255,-0.039907762823166104,0.5145086380449818,0.0,0.08333333333333333,-0.6666666666666666,0.0,0.2277777777777778,0.0,0.0,0.0,0.0,0.0,1.200348026333071,1.369252970600767,0.08063505161578359,0.2970122993759989,0.8580230311336549,0.1270311303786278,-0.2987188843141637,-0.08955210421786136,-0.3010294903225242,-0.22324920065201692,-0.05381711729177617,0.19132322157345272,0.0,0.0,-0.4444444444444444,-0.12868686868686866,-0.1111111111111111,-0.7777777777777778,0.0,0.0,-0.18518518518518515,-0.14388548439184007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34925532177064156,0.26777610962564175,0.5377566334395341,0.2816743452856459,2016.0,2.0,63.0,104.0,3719.0,2020.75,2396976.0,0.0128693891707758,772232.0,0.0043100468348839256
Adam Hayward,adam hayward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,6.666666666666667,5.666666666666667,2.6666666666666665,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,451.0,2.0,10.333333333333334,0.19569095207393075,0.0,0.0,6.666666666666667,15.666666666666666,16.666666666666668,13.666666666666666,7.333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.3333333333333,1061.6666666666667,0.3933333333333333,0.0,0.38999999999999996,0.0,0.15666666666666665,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.723333333333334,0.0,30.22666666666667,0.0,0.0,0.0,0.0,0.8789532970155808,2.4191007733977643,0.3333333333333333,1.0555555555555556,-0.37736973456681283,3.342105263157895,1.2575757575757576,0.3333333333333333,-0.6666666666666666,-0.5277777777777778,0.0,-0.3333333333333333,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.6923545678488408,3.25517250384722,-0.38489361702127667,0.0,0.06779100529100528,0.0,-0.3333333333333333,0.0,-0.6666666666666666,0.0,-0.5555555555555556,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20567825567717732,0.0,-0.1785428459271149,0.0,,,,,,,,,,
Adam Jones,adam jones,1983.0,2005.0,1.0,6.0,6.0,70.0,185.0,2015.0,42.57142857142857,8.857142857142858,1.4285714285714286,1.0,4.714285714285714,0.0,3.4285714285714284,0.2857142857142857,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,689.2857142857143,892.5714285714286,1.4285714285714286,4.571428571428571,0.7228014426022422,32.0,10.0,13.0,58.285714285714285,191.14285714285714,40.714285714285715,6.857142857142857,5.714285714285714,20.142857142857142,0.0,14.571428571428571,1.7142857142857142,0.0,6.571428571428571,0.0,0.0,0.0,0.0,0.0,3107.1428571428573,3994.714285714286,2.542857142857143,17.892857142857142,0.51,3.7971428571428567,0.08285714285714287,0.6428571428571429,0.055714285714285716,0.5671428571428571,0.2857142857142857,1.8728571428571428,0.0,0.0,0.21142857142857144,1.34,0.015714285714285715,0.16714285714285712,0.0,0.0,0.07285714285714286,0.6328571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.76428571428572,290.6171428571428,54.15428571428571,375.5157142857143,0.0,0.0,0.0,19.025265044082904,1.334598504676492,-0.14285714285714285,0.5035714285714284,2.949068630215926,12.99832517371435,1.028106088571205,0.33333333333333337,-0.18015873015873016,4.336030964109782,0.0,4.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,7.0148376708046944,1.8998831643476133,3.0526616842111483,-0.2568674569507971,0.1362252460729442,-0.54067542621031,-0.27777777777777773,-0.5588776276276276,-0.3768996960486322,-0.7983398802953311,0.1446414172829267,-0.6845012034798927,0.0,0.0,0.11904761904761907,1.4707359307359307,0.0,0.0,0.0,0.0,-0.2275132275132275,-0.43305742898017574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44716726263029,-0.1333051215910028,0.5451674088085927,-0.4488714788897679,2005.0,1.0,6.0,146.0,1137.0,2011.7142857142858,8809930.0,0.07555233655895184,2957858.5714285714,0.029538598854879198
Adam Shaheen,adam shaheen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,2.0,45.0,55.0,3938.0,2018.5,5380258.0,0.0299312717330223,3442425.5,0.0190826911696284
Adam Trautman,adam trautman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,3.0,105.0,43.0,4707.0,2021.5,2905605.0,0.01421220710594635,1166146.0,0.0054359255721421005
Adarius Taylor,adarius taylor,1990.0,2014.0,0.0,0.0,0.0,72.0,230.0,2017.3333333333333,14.0,8.0,3.3333333333333335,1.1666666666666667,2.3333333333333335,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,180.0,367.1666666666667,1.8333333333333333,11.5,0.4128719539673946,27.333333333333332,3.3333333333333335,5.666666666666667,17.666666666666668,46.666666666666664,26.833333333333332,11.833333333333334,4.0,8.166666666666666,0.0,1.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,590.8333333333334,1142.6666666666667,0.8883333333333333,10.536666666666667,0.5016666666666667,6.103333333333333,0.2233333333333333,2.75,0.07333333333333333,0.8866666666666667,0.1416666666666667,1.8,0.0,0.0,0.02,0.205,0.0,0.0,0.0,0.0,0.10333333333333333,1.5283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.233333333333334,130.025,23.30333333333333,256.075,0.0,0.0,0.0,-0.008260255629034893,-0.13837905569093725,0.5,5.354807692307692,-0.2097917509368397,-0.6382035252800776,-0.545441506228001,-0.08981481481481479,-0.6322751322751322,-0.7345777013741418,0.0,-0.6527777777777778,-0.6666666666666666,0.0,-0.11388888888888887,0.0,0.0,0.0,0.0,0.0,-0.7306974358416931,-0.7362756700092831,-0.38645389181333617,-0.40613817732052526,-0.3474470584253093,0.0064907500667507985,-0.38888888888888884,1.3081991091482716,0.0,0.07636866751809278,0.14962121212121215,-0.3699384451774825,0.0,0.0,-0.5757575757575758,-0.5787858007260992,0.0,-0.5,0.0,0.0,-0.3333333333333333,0.7240612112642865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3869366467269942,-0.5218726283216868,-0.4224117625445237,-0.4391214857922021,,,,,,,,,,
Adetokunbo Ogundeji,adetokunbo ogundeji,1332.0,1347.3333333333333,3.3333333333333335,25.333333333333332,121.33333333333333,50.666666666666664,178.66666666666666,2022.3333333333333,14.333333333333334,14.666666666666666,4.333333333333333,3.3333333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,655.3333333333334,1.0,8.333333333333334,0.4183838826538255,15.666666666666666,0.3333333333333333,9.666666666666666,23.333333333333332,36.333333333333336,34.666666666666664,10.333333333333334,8.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.3333333333334,1587.6666666666667,0.7966666666666667,14.333333333333334,0.8166666666666668,14.666666666666666,0.24,4.333333333333333,0.18333333333333335,3.3333333333333335,0.16666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.593333333333334,318.6666666666667,38.776666666666664,634.0,0.0,0.0,0.0,0.05195202075119176,-0.24960259793140313,-0.5,-0.03076923076923077,0.3401235290989301,-0.7631923457662301,-0.6449898479623454,-0.5838802774286644,-0.7884711779448622,-0.8775992977836297,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.7063181935037429,-0.7480680062324193,-0.22336655592469543,0.24392535910860524,0.3361904761904762,0.6129032258064516,2.48235294117647,0.8474114441416893,-0.2822139303482587,0.19325961032122171,-0.7823105733218093,-0.04291707002258793,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14026465830046023,0.40517574353032054,-0.19138697325186174,0.29418440839461696,2021.0,5.0,182.0,32.0,5027.0,2021.0,3720152.0,0.0203843945205479,240152.0,0.001315901369863
Adetomiwa Adebawore,adetomiwa adebawore,2001.0,2023.0,4.0,8.0,110.0,74.0,282.0,2023.5,6.5,3.5,1.5,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5,388.5,3.0,12.5,0.224864385842419,22.5,0.5,5.5,8.0,9.5,5.0,1.5,9.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,560.5,0.605,6.5,0.325,3.5,0.165,1.5,0.47,5.5,0.6000000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.945,86.5,36.34,388.5,0.0,0.0,0.0,1.8819694244604317,2.545691287878788,1.0,2.6029411764705883,-0.27972933968202207,-0.8309800664451827,-0.9065656565656566,-0.8846153846153846,-0.3666666666666667,-0.16057838660578383,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.8970361745644513,-0.7782265498584107,-0.2971698113207547,-0.19597754911131895,-0.37349397590361444,-0.2521246458923513,-0.5,-0.11340206185567005,0.6363636363636365,0.5476190476190476,0.02459016393442625,0.24626865671641784,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815376980759378,-0.2751026987676148,1.463843245679095,-0.0823119597471294,,,,,,,,,,
Adisa Isaac,adisa isaac,2001.0,2024.0,3.0,29.0,93.0,76.0,253.0,2024.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,138.0,3.0,16.0,0.1304347826086956,23.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,138.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,12.55,0.0,0.0,0.0,0.0,-0.797752808988764,-0.6812933025404158,0.0,0.3333333333333332,-0.3654127992183683,-0.8461538461538461,-0.7142857142857143,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8959537572254335,-0.8223938223938224,-0.7692307692307693,0.0,-0.5909090909090909,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8341759352881699,0.0,-0.7391394720432343,0.0,,,,,,,,,,
